2376.4113333333
0
736.518
21
739.151
738.508
738.044
736.968
736.56
736.026
1589.161
1861.164
1967.658
2025.454
2067.688
2095.058
2115.093
2133.944
2148.576
2157.172
2168.822
2177.889
2186.917
2192.797
2195.855
2199.94
2206.674
2209.213
2213.403
2217.679
2216.893
1067.625
1039.741
1031.31
1027.322
1023.327
1020.877
1019.908
1018.621
1018.009
1016.946
1016.36
1015.75
1014.707
1014.382
1013.873
1013.351
1013.141
1012.674
1012.393
1012.063
1012.027
1011.526
1011.313
1010.813
1010.604
1010.622
1010.316
1009.975
1009.596
1009.599
1009.4
1009.322
1009.273
1009.506
1009.374
1009.337
1008.789
1008.762
1008.471
1008.291
1008.528
1008.758
1008.449
1007.812
1008.131
1007.887
1007.68
1008.151
1007.991
1008.092
1007.994
1007.839
1008.1
1008.033
1008.096
1007.673
1008.002
1007.433
1007.842
1007.611
1007.734
1007.467
1007.388
1007.271
1007.321
1007.173
1006.874
1006.834
1006.341
1006.137
1006.503
1006.735
1006.685
1006.782
1006.519
1006.879
1006.422
1005.888
1006.338
1006.455
1007.103
1006.898
1006.914
1006.824
1007.125
1006.982
1007.545
1007.383
1007.168
1007.107
1006.762
1006.892
1007.19
1007.141
1006.931
1007.292
1007
1006.938
1006.986
1006.656
1006.492
1006.27
1006.648
1006.382
1006.659
1006.452
1006.559
1006.369
1006.487
1005.589
1006.488
1005.936
1006.081
1005.871
1005.906
1006.061
1005.803
1006.184
