20.584,20.894,20.61,20.69,20.671,20.662,20.71,20.722,20.688,20.853,21.037,21.047,20.936,20.923,20.886,20.746,20.712,20.72,20.618,20.745,20.857,20.939,20.924,20.916
20.654,20.933,20.651,20.741,20.721,20.681,20.769,20.82,20.778,20.893,21.066,21.084,20.964,20.972,20.902,20.777,20.774,20.771,20.749,20.791,20.886,20.906,20.878,20.873
20.716,20.977,20.701,20.821,20.792,20.74,20.833,20.866,20.808,20.932,21.07,21.11,21.016,21.005,20.906,20.785,20.804,20.805,20.757,20.817,20.887,20.972,20.968,20.971
7.8188,4.7736,3.8117,4.9283,8.2872,12.539,14.577,10.914,7.9899,7.1779,7.9315,9.7077,13.958,12.569,11.919,12.138,13.655,15.603,20.828,20.893,20.946,21.031,21.015,20.991
2.1752,1.6909,1.3628,1.6427,2.6974,4.1864,8.4896,6.8253,5.933,5.7645,6.2344,6.7817,12.022,11.466,10.941,11.036,11.66,12.683,20.821,20.901,20.937,21.014,20.995,21.013
1.3112,1.1304,0.91729,1.0687,1.5143,2.1435,6.6979,5.9209,5.4807,5.4052,5.8285,6.0971,11.58,11.153,10.769,10.711,11.154,11.736,20.821,20.873,20.948,21.019,21.037,20.929
0.96712,0.8812,0.69976,0.80537,1.049,1.4493,5.9818,5.5406,5.2637,5.2227,5.6095,5.7717,11.329,10.997,10.682,10.651,10.956,11.319,20.792,20.862,20.915,20.996,20.997,20.969
0.77341,0.72845,0.57312,0.64853,0.81873,1.1111,5.567,5.318,5.1145,5.1097,5.4937,5.585,11.213,10.912,10.622,10.561,10.834,11.127,20.827,20.864,20.901,21.009,20.98,20.938
0.6655,0.63859,0.49506,0.55447,0.6822,0.9163,5.3224,5.1808,5.0327,5.0376,5.4122,5.4591,11.128,10.839,10.525,10.488,10.705,10.86,20.75,20.814,20.901,20.995,20.975,20.982
0.58617,0.57359,0.44365,0.48745,0.59586,0.78817,5.1516,5.0521,4.9611,4.9917,5.3449,5.3589,11.046,10.807,10.511,10.45,10.664,10.846,20.854,20.87,20.908,20.99,20.988,21.016
0.51764,0.50986,0.39354,0.42706,0.52338,0.6916,5.015,4.9756,4.9068,4.8692,5.2175,5.2665,10.973,10.739,10.473,10.419,10.622,10.731,20.77,20.854,20.901,20.997,21.008,20.989
0.48062,0.48131,0.36083,0.3924,0.479,0.63188,4.932,4.9272,4.8757,4.8909,5.2476,5.2382,10.982,10.755,10.478,10.402,10.535,10.694,20.879,20.961,20.976,21.053,21.053,21.036
0.44374,0.44853,0.33372,0.36067,0.43866,0.5746,4.8539,4.8761,4.8427,4.8711,5.2279,5.1927,10.951,10.727,10.47,10.386,10.558,10.685,20.891,20.913,20.936,21.045,20.964,21.026
0.40368,0.41078,0.30389,0.32041,0.3985,0.52913,4.7897,4.824,4.8058,4.8545,5.1913,5.1589,10.939,10.714,10.453,10.362,10.531,10.65,20.91,20.887,20.939,21.009,21.016,21.018
0.37457,0.38024,0.27292,0.29137,0.36837,0.49037,4.7173,4.7812,4.7646,4.831,5.1579,5.1052,10.873,10.648,10.39,10.31,10.47,10.57,20.883,20.875,20.879,20.967,20.966,20.962
0.35353,0.36967,0.25918,0.27554,0.34794,0.46137,4.6676,4.7446,4.7507,4.8064,5.1478,5.0862,10.869,10.657,10.397,10.326,10.467,10.566,20.916,20.872,20.813,20.974,21,20.993
0.33308,0.34961,0.24971,0.25867,0.32877,0.4356,4.6375,4.7328,4.7457,4.7949,5.1331,5.0701,10.862,10.658,10.402,10.332,10.483,10.558,20.922,20.909,20.935,21.017,21.003,21.023
0.30701,0.32756,0.22512,0.23725,0.30285,0.41018,4.5962,4.6814,4.7142,4.775,5.1124,5.042,10.825,10.618,10.357,10.289,10.424,10.507,20.91,20.895,20.867,20.956,20.978,20.996
0.30699,0.31554,0.22403,0.2285,0.29249,0.39444,4.5618,4.6755,4.6984,4.7618,5.0878,5.0219,10.828,10.602,10.326,10.263,10.424,10.483,20.93,20.888,20.887,20.992,21.009,21.023
0.28682,0.30716,0.21362,0.21771,0.2809,0.38158,4.5564,4.6793,4.7066,4.772,5.0949,5.0162,10.817,10.607,10.327,10.285,10.415,10.49,20.931,20.894,20.861,20.938,20.95,20.987
0.27555,0.29438,0.20222,0.19443,0.25909,0.35816,4.501,4.6283,4.6661,4.7352,5.0582,4.9709,10.778,10.567,10.321,10.246,10.384,10.461,20.92,20.904,20.885,20.975,20.964,20.945
0.25964,0.28134,0.19244,0.18793,0.23662,0.32504,4.4088,4.5268,4.5963,4.679,4.998,4.931,10.722,10.548,10.298,10.225,10.397,10.445,20.89,20.89,20.895,20.973,20.923,20.979
0.26461,0.28962,0.19573,0.19845,0.2549,0.34602,4.5243,4.6576,4.6923,4.7082,5.0501,4.967,10.8,10.604,10.363,10.276,10.424,10.48,20.971,20.939,20.963,21.05,21.038,21.045
0.24796,0.27779,0.18524,0.18476,0.2272,0.3276,4.4831,4.6205,4.6723,4.7333,5.0564,4.968,10.812,10.615,10.349,10.285,10.419,10.484,21.001,20.941,20.937,21.029,20.987,20.995
0.24278,0.27444,0.18408,0.18561,0.23802,0.31643,4.4663,4.6059,4.6555,4.7168,5.0519,4.8708,10.596,10.441,10.227,10.173,10.349,10.406,20.979,20.907,20.924,21.012,21.016,21.04
0.22925,0.2564,0.17036,0.17134,0.22714,0.31148,4.4817,4.6154,4.6668,4.7342,5.04,4.9589,10.789,10.611,10.359,10.281,10.219,10.212,20.803,20.814,20.837,20.972,21.007,21.041
0.2172,0.2428,0.15862,0.15927,0.21379,0.30023,4.4521,4.5779,4.5479,4.647,4.9952,4.8884,10.749,10.575,10.299,10.246,10.376,10.443,21.002,20.934,20.948,21.034,21.012,21.056
0.20957,0.23619,0.14881,0.14613,0.20334,0.28691,4.4211,4.5792,4.6388,4.7121,5.018,4.9324,10.759,10.569,10.286,10.239,10.364,10.401,20.969,20.936,20.899,20.981,21.004,21.031
0.20287,0.22772,0.12844,0.12801,0.18066,0.25825,4.319,4.4556,4.5508,4.6503,4.9965,4.8904,10.739,10.539,10.259,10.208,10.34,10.402,20.995,20.925,20.921,21.023,21.039,21.064
0.20167,0.23305,0.14842,0.1431,0.1951,0.27475,4.4142,4.5698,4.6381,4.6875,5.0117,4.9121,10.761,10.559,10.288,10.245,10.372,10.415,21.028,20.914,20.945,21.003,21.031,21.052
0.19637,0.2264,0.14322,0.13989,0.19119,0.26983,4.4056,4.576,4.626,4.6811,4.9566,4.8488,10.685,10.535,10.263,10.217,10.365,10.406,20.998,20.966,20.954,21.05,21.051,21.022
0.19165,0.22279,0.12583,0.10357,0.17116,0.25403,4.3609,4.5413,4.6144,4.693,5.0202,4.9055,10.76,10.575,10.288,10.255,10.377,10.433,21.026,20.994,20.979,21.04,21.052,21.071
0.18332,0.22021,0.1378,0.13283,0.18007,0.25729,4.3901,4.5231,4.5876,4.6797,4.9985,4.8812,10.743,10.579,10.297,10.22,10.354,10.392,21.004,20.91,20.934,21.026,21.019,21.044
0.17993,0.20839,0.13031,0.11963,0.17362,0.24832,4.3696,4.5378,4.6023,4.6796,4.9822,4.8425,10.711,10.539,10.241,10.193,10.332,10.375,21.016,20.98,20.969,21.046,21.054,21.099
0.17786,0.20831,0.12506,0.11729,0.17067,0.24709,4.367,4.5489,4.5467,4.6555,4.9887,4.8784,10.743,10.571,10.243,10.219,10.342,10.385,21.015,20.977,20.956,21.018,21.037,21.086
0.17274,0.20088,0.11951,0.11055,0.16291,0.24106,4.3593,4.5313,4.5935,4.6725,4.99,4.8749,10.743,10.554,10.259,10.251,10.38,10.41,21.056,20.982,20.965,21.04,21.061,21.093
0.17232,0.19925,0.11776,0.10778,0.15866,0.23454,4.3425,4.5329,4.5839,4.6765,4.9853,4.8674,10.711,10.514,10.199,10.188,10.33,10.362,21.038,20.976,20.978,21.039,21.06,21.09
0.16802,0.19976,0.12044,0.11212,0.16291,0.23599,4.358,4.5342,4.6145,4.6955,4.9936,4.879,10.766,10.576,10.288,10.255,10.371,10.428,21.121,21.049,21.024,21.084,21.084,21.126
0.16365,0.19624,0.11787,0.10762,0.15842,0.233,4.3763,4.5446,4.6198,4.7047,5.0024,4.8937,10.791,10.624,10.314,10.288,10.392,10.429,21.147,21.07,21.04,21.112,21.134,21.176
0.15999,0.19133,0.11394,0.098375,0.15293,0.2257,4.3336,4.5292,4.6067,4.6827,5.0095,4.8843,10.794,10.609,10.307,10.28,10.4,10.468,21.166,21.085,21.085,20.978,21.112,21.16
0.16274,0.19623,0.11511,0.10388,0.1559,0.22833,4.3773,4.5542,4.6306,4.7101,5.0184,4.9126,10.753,10.482,10.159,10.148,10.324,10.406,21.152,21.079,21.096,21.185,21.206,21.25
0.16629,0.19723,0.10996,0.097409,0.15395,0.22484,4.3717,4.5553,4.6367,4.7253,5.03,4.9131,10.855,10.673,10.36,10.326,10.459,10.499,21.244,21.14,21.141,21.179,21.226,21.267
0.158,0.18884,0.11159,0.097863,0.14906,0.22119,4.3758,4.5628,4.6335,4.6624,4.9829,4.8792,10.812,10.637,10.325,10.3,10.446,10.478,21.233,21.071,21.021,21.146,21.141,21.225
0.15628,0.19084,0.1119,0.10025,0.15102,0.22144,4.3974,4.5717,4.6515,4.7244,5.0412,4.9156,10.866,10.689,10.37,10.353,10.474,10.53,21.276,21.212,21.159,21.263,21.275,21.281
0.15576,0.18929,0.11095,0.097953,0.14764,0.21927,4.4015,4.5806,4.6533,4.7318,5.0398,4.8915,10.871,10.678,10.348,10.363,10.492,10.557,21.334,21.23,21.213,21.277,21.3,21.279
0.15738,0.19513,0.1073,0.097578,0.14798,0.21873,4.4041,4.577,4.6518,4.7329,5.0412,4.9318,10.898,10.708,10.318,10.292,10.469,10.525,21.301,21.227,21.22,21.293,21.284,21.357
0.15814,0.19259,0.11526,0.10362,0.14925,0.22086,4.404,4.5807,4.6573,4.7168,4.994,4.8634,10.784,10.609,10.297,10.327,10.471,10.548,21.321,21.265,21.235,21.327,21.349,21.397
