 	Area	Mean	Min	Max
1	344064	818.107	590	4095
2	344064	817.901	583	4095
3	344064	821.454	577	4095
4	344064	820.130	582	4095
5	344064	821.286	591	4095
6	344064	719.267	532	4095
7	344064	718.677	531	4095
8	344064	719.159	527	4095
9	344064	718.169	527	4095
10	344064	716.690	527	4095
11	344064	474.791	374	4095
12	344064	474.687	375	4095
13	344064	474.765	377	4095
14	344064	474.994	372	4095
15	344064	474.981	377	4095
16	344064	387.473	320	3284
17	344064	385.909	320	3328
18	344064	386.140	317	3460
19	344064	385.483	320	3480
20	344064	385.283	320	3512
21	344064	351.993	296	2590
22	344064	350.626	292	2822
23	344064	350.218	293	2706
24	344064	349.950	292	2643
25	344064	349.934	290	2864
26	344064	349.608	289	2714
27	344064	349.012	288	2855
28	344064	348.700	293	2626
29	344064	348.555	291	2837
30	344064	664.291	486	4095
31	344064	722.962	522	4095
32	344064	751.085	544	4095
33	344064	763.174	546	4095
34	344064	772.666	555	4095
35	344064	780.654	554	4095
36	344064	784.621	560	4095
37	344064	788.703	563	4095
38	344064	792.765	565	4095
39	344064	795.283	568	4095
40	344064	797.860	566	4095
41	344064	800.383	574	4095
42	344064	804.497	570	4095
43	344064	803.344	569	4095
44	344064	804.339	568	4095
45	344064	807.258	574	4095
46	344064	806.683	577	4095
47	344064	808.885	578	4095
48	344064	807.648	577	4095
49	344064	810.138	575	4095
50	344064	811.288	579	4095
51	344064	811.292	579	4095
52	344064	812.575	576	4095
53	344064	812.988	576	4095
54	344064	812.963	578	4095
55	344064	813.830	581	4095
56	344064	815.335	579	4095
57	344064	815.180	581	4095
58	344064	815.308	582	4095
59	344064	815.996	585	4095
60	344064	817.847	583	4095
61	344064	816.168	585	4095
62	344064	817.573	575	4095
63	344064	816.859	576	4095
64	344064	818.073	583	4095
65	344064	819.126	581	4095
66	344064	817.704	576	4095
67	344064	819.974	585	4095
68	344064	818.993	585	4095
69	344064	823.004	584	4095
70	344064	821.309	582	4095
71	344064	822.083	590	4095
72	344064	820.464	582	4095
73	344064	822.678	590	4095
74	344064	820.669	586	4095
75	344064	822.538	581	4095
76	344064	821.042	586	4095
77	344064	821.488	586	4095
78	344064	821.921	581	4095
79	344064	821.845	583	4095
80	344064	823.372	583	4095
81	344064	823.036	589	4095
82	344064	826.059	584	4095
83	344064	821.538	583	4095
84	344064	822.860	581	4095
85	344064	823.611	581	4095
86	344064	824.032	590	4095
87	344064	824.453	589	4095
88	344064	824.125	591	4095
89	344064	823.841	589	4095
90	344064	822.894	585	4095
91	344064	822.917	593	4095
92	344064	823.084	592	4095
93	344064	824.466	590	4095
94	344064	824.948	593	4095
95	344064	823.631	582	4095
96	344064	824.917	585	4095
97	344064	825.838	584	4095
98	344064	825.225	594	4095
99	344064	820.339	524	4095
100	344064	820.235	527	4095
101	344064	822.614	526	4095
102	344064	822.696	524	4095
103	344064	823.548	521	4095
104	344064	694.140	473	4095
105	344064	695.069	477	4095
106	344064	693.708	474	4095
107	344064	693.148	469	4095
108	344064	692.024	466	4095
109	344064	461.227	343	4095
110	344064	461.061	343	4095
111	344064	461.152	349	4095
112	344064	461.289	345	4095
113	344064	461.142	344	4095
114	344064	378.667	299	3155
115	344064	378.096	301	3172
116	344064	377.617	301	3149
117	344064	377.235	298	3519
118	344064	376.897	300	3474
119	344064	344.264	290	2468
120	344064	343.385	284	2549
121	344064	343.182	288	2757
122	344064	342.903	288	2599
123	344064	344.321	289	2436
124	344064	342.554	285	2447
125	344064	342.076	284	2238
126	344064	341.731	283	2540
127	344064	341.869	285	2712
128	344064	642.993	490	4095
129	344064	695.896	519	4095
130	344064	722.135	535	4095
131	344064	731.691	537	4095
132	344064	741.114	547	4095
133	344064	748.499	545	4095
134	344064	752.289	555	4095
135	344064	756.139	553	4095
136	344064	760.229	554	4095
137	344064	762.153	557	4095
138	344064	765.172	561	4095
139	344064	766.790	539	4095
140	344064	769.888	554	4095
141	344064	769.803	548	4095
142	344064	770.887	559	4095
143	344064	772.613	562	4095
144	344064	772.830	561	4095
145	344064	774.139	561	4095
146	344064	780.759	567	4095
147	344064	776.284	558	4095
148	344064	777.353	558	4095
149	344064	777.293	565	4095
150	344064	778.029	559	4095
151	344064	778.956	564	4095
152	344064	778.991	562	4095
153	344064	779.527	559	4095
154	344064	781.104	560	4095
155	344064	783.610	564	4095
156	344064	780.792	561	4095
157	344064	781.626	564	4095
158	344064	784.763	554	4095
159	344064	781.574	556	4095
160	344064	783.013	563	4095
161	344064	782.905	561	4095
162	344064	783.561	560	4095
163	344064	784.433	562	4095
164	344064	783.376	560	4095
165	344064	785.459	566	4095
166	344064	784.669	567	4095
167	344064	789.878	565	4095
168	344064	785.978	562	4095
169	344064	787.086	565	4095
170	344064	785.679	562	4095
171	344064	787.541	555	4095
172	344064	786.564	549	4095
173	344064	787.179	561	4095
174	344064	786.246	558	4095
175	344064	786.801	554	4095
176	344064	788.071	560	4095
177	344064	787.357	558	4095
178	344064	788.326	564	4095
179	344064	788.208	559	4095
180	344064	790.289	551	4095
181	344064	787.207	560	4095
182	344064	788.302	557	4095
183	344064	790.648	556	4095
184	344064	789.461	555	4095
185	344064	789.743	563	4095
186	344064	789.413	558	4095
187	344064	788.617	551	4095
188	344064	788.741	563	4095
189	344064	788.363	559	4095
190	344064	788.720	561	4095
191	344064	789.361	566	4095
192	344064	789.815	556	4095
193	344064	789.199	559	4095
194	344064	790.032	560	4095
195	344064	791.471	566	4095
196	344064	790.482	558	4095
197	344064	806.338	594	4095
198	344064	804.224	595	4095
199	344064	805.607	595	4095
200	344064	805.896	588	4095
201	344064	806.768	596	4095
202	344064	692.070	509	4095
203	344064	692.106	513	4095
204	344064	691.204	503	4095
205	344064	693.004	518	4095
206	344064	689.877	511	4095
207	344064	460.060	358	4095
208	344064	459.976	361	4095
209	344064	460.208	360	4095
210	344064	460.050	358	4095
211	344064	460.010	362	4095
212	344064	377.262	303	4064
213	344064	376.566	304	4021
214	344064	376.300	303	4095
215	344064	375.924	307	4025
216	344064	375.479	306	4022
217	344064	338.385	281	3248
218	344064	337.777	284	3238
219	344064	337.576	280	3080
220	344064	337.145	284	2894
221	344064	337.628	284	2864
222	344064	336.954	279	3410
223	344064	336.538	284	2365
224	344064	336.457	282	2859
225	344064	336.715	283	3136
226	344064	625.470	481	4095
227	344064	680.331	530	4095
228	344064	707.005	543	4095
229	344064	719.089	556	4095
230	344064	728.539	558	4095
231	344064	736.405	554	4095
232	344064	741.153	572	4095
233	344064	745.376	571	4095
234	344064	749.852	570	4095
235	344064	753.343	576	4095
236	344064	755.476	576	4095
237	344064	756.487	576	4095
238	344064	759.813	579	4095
239	344064	760.308	575	4095
240	344064	761.547	582	4095
241	344064	763.310	582	4095
242	344064	763.487	580	4095
243	344064	764.653	583	4095
244	344064	767.565	586	4095
245	344064	767.627	578	4095
246	344064	768.740	586	4095
247	344064	768.915	587	4095
248	344064	771.580	586	4095
249	344064	770.425	576	4095
250	344064	770.652	579	4095
251	344064	771.417	584	4095
252	344064	772.936	590	4095
253	344064	773.931	583	4095
254	344064	772.923	583	4095
255	344064	774.038	589	4095
256	344064	774.761	591	4095
257	344064	773.854	590	4095
258	344064	774.937	592	4095
259	344064	774.531	589	4095
260	344064	775.384	590	4095
261	344064	776.160	595	4095
262	344064	775.957	595	4095
263	344064	777.094	594	4095
264	344064	776.522	589	4095
265	344064	779.761	598	4095
266	344064	778.059	589	4095
267	344064	779.102	596	4095
268	344064	779.141	597	4095
269	344064	779.331	594	4095
270	344064	778.389	602	4095
271	344064	779.588	592	4095
272	344064	778.832	592	4095
273	344064	780.122	593	4095
274	344064	780.067	590	4095
275	344064	779.493	592	4095
276	344064	780.456	597	4095
277	344064	780.739	597	4095
278	344064	782.126	596	4095
279	344064	779.443	587	4095
280	344064	780.151	599	4095
281	344064	783.080	604	4095
282	344064	781.569	591	4095
283	344064	782.816	598	4095
284	344064	782.056	597	4095
285	344064	781.591	587	4095
286	344064	781.515	593	4095
287	344064	781.061	598	4095
288	344064	781.310	594	4095
289	344064	782.444	597	4095
290	344064	782.949	595	4095
291	344064	781.783	597	4095
292	344064	782.806	596	4095
293	344064	784.287	584	4095
294	344064	783.217	598	4095
295	344064	826.876	513	4095
296	344064	824.603	505	4095
297	344064	826.707	512	4095
298	344064	826.957	514	4095
299	344064	827.903	515	4095
300	344064	740.502	507	4095
301	344064	739.898	504	4095
302	344064	739.283	502	4095
303	344064	739.751	509	4095
304	344064	743.205	510	4095
305	344064	487.465	361	3644
306	344064	487.570	362	3742
307	344064	487.768	362	3563
308	344064	487.702	361	3531
309	344064	487.479	362	3378
310	344064	395.834	311	2649
311	344064	394.892	307	2734
312	344064	394.704	308	2703
313	344064	394.319	308	2891
314	344064	393.735	308	2910
315	344064	357.212	302	2157
316	344064	356.476	303	2222
317	344064	355.875	305	2115
318	344064	355.527	304	2031
319	344064	355.666	305	1969
320	344064	355.216	301	1914
321	344064	354.522	292	1952
322	344064	354.088	292	1973
323	344064	354.518	287	1907
324	344064	629.791	448	4095
325	344064	707.186	491	4095
326	344064	742.956	506	4095
327	344064	760.849	514	4095
328	344064	774.610	524	4095
329	344064	785.291	534	4095
330	344064	791.857	525	4095
331	344064	797.624	534	4095
332	344064	803.143	543	4095
333	344064	810.966	546	4095
334	344064	810.867	541	4095
335	344064	815.015	549	4095
336	344064	816.860	549	4095
337	344064	817.500	543	4095
338	344064	820.216	546	4095
339	344064	822.133	547	4095
340	344064	823.568	555	4095
341	344064	823.934	547	4095
342	344064	826.793	555	4095
343	344064	828.019	545	4095
344	344064	829.106	549	4095
345	344064	830.420	553	4095
346	344064	831.928	550	4095
347	344064	831.468	551	4095
348	344064	833.560	548	4095
349	344064	835.676	552	4095
350	344064	834.779	555	4095
351	344064	835.885	547	4095
352	344064	835.394	542	4095
353	344064	836.495	551	4095
354	344064	837.818	554	4095
355	344064	837.840	556	4095
356	344064	837.380	554	4095
357	344064	837.739	545	4095
358	344064	840.180	552	4095
359	344064	839.498	548	4095
360	344064	838.479	550	4095
361	344064	840.614	556	4095
362	344064	840.264	557	4095
363	344064	842.775	547	4095
364	344064	842.211	557	4095
365	344064	843.436	557	4095
366	344064	848.989	557	4095
367	344064	844.170	554	4095
368	344064	843.030	553	4095
369	344064	844.150	551	4095
370	344064	843.272	553	4095
371	344064	844.240	555	4095
372	344064	844.532	547	4095
373	344064	844.804	552	4095
374	344064	845.566	556	4095
375	344064	846.449	554	4095
376	344064	846.954	557	4095
377	344064	845.267	559	4095
378	344064	845.927	560	4095
379	344064	848.720	552	4095
380	344064	847.391	552	4095
381	344064	848.930	559	4095
382	344064	848.055	559	4095
383	344064	847.609	561	4095
384	344064	848.259	564	4095
385	344064	848.379	559	4095
386	344064	847.189	555	4095
387	344064	848.313	553	4095
388	344064	849.057	559	4095
389	344064	848.464	557	4095
390	344064	849.213	563	4095
391	344064	851.271	558	4095
392	344064	849.733	561	4095
393	344064	808.836	637	4095
394	344064	806.721	640	4095
395	344064	808.799	639	4095
396	344064	808.234	633	4095
397	344064	809.382	639	4095
398	344064	705.506	554	4095
399	344064	705.310	553	4095
400	344064	704.793	555	4095
401	344064	704.637	553	4095
402	344064	709.162	555	4095
403	344064	473.386	381	4095
404	344064	472.983	382	4095
405	344064	472.944	381	4095
406	344064	473.007	381	4095
407	344064	472.779	380	4095
408	344064	386.925	318	4095
409	344064	386.122	320	4095
410	344064	386.266	305	4095
411	344064	385.457	318	4095
412	344064	384.883	318	4095
413	344064	347.602	289	4095
414	344064	346.859	285	4095
415	344064	346.717	291	4095
416	344064	346.313	292	4095
417	344064	346.282	288	4095
418	344064	346.109	286	4095
419	344064	345.332	290	4095
420	344064	344.892	287	4095
421	344064	346.829	292	4095
422	344064	588.283	469	4095
423	344064	660.873	523	4095
424	344064	694.192	546	4095
425	344064	712.643	561	4095
426	344064	724.479	574	4095
427	344064	734.144	573	4095
428	344064	741.076	577	4095
429	344064	746.367	581	4095
430	344064	752.402	589	4095
431	344064	760.490	596	4095
432	344064	758.577	579	4095
433	344064	761.311	585	4095
434	344064	764.305	601	4095
435	344064	765.493	595	4095
436	344064	768.541	606	4095
437	344064	770.005	603	4095
438	344064	771.126	605	4095
439	344064	771.846	598	4095
440	344064	774.660	605	4095
441	344064	775.728	607	4095
442	344064	776.859	607	4095
443	344064	777.689	606	4095
444	344064	778.809	603	4095
445	344064	779.512	612	4095
446	344064	780.423	610	4095
447	344064	782.296	613	4095
448	344064	783.904	605	4095
449	344064	784.793	615	4095
450	344064	783.350	610	4095
451	344064	784.200	615	4095
452	344064	785.433	611	4095
453	344064	784.922	608	4095
454	344064	785.584	606	4095
455	344064	785.743	615	4095
456	344064	788.623	616	4095
457	344064	787.812	620	4095
458	344064	787.001	620	4095
459	344064	789.054	621	4095
460	344064	788.472	616	4095
461	344064	790.688	609	4095
462	344064	789.927	616	4095
463	344064	791.464	619	4095
464	344064	797.267	606	4095
465	344064	792.195	622	4095
466	344064	793.220	621	4095
467	344064	791.964	619	4095
468	344064	793.469	620	4095
469	344064	792.588	620	4095
470	344064	793.212	627	4095
471	344064	793.245	621	4095
472	344064	793.229	617	4095
473	344064	796.007	618	4095
474	344064	795.060	618	4095
475	344064	800.618	631	4095
476	344064	794.378	623	4095
477	344064	796.341	623	4095
478	344064	797.864	620	4095
479	344064	796.892	622	4095
480	344064	795.954	621	4095
481	344064	795.801	616	4095
482	344064	797.366	615	4095
483	344064	795.899	617	4095
484	344064	795.520	626	4095
485	344064	796.283	629	4095
486	344064	797.219	616	4095
487	344064	796.825	619	4095
488	344064	797.279	630	4095
489	344064	799.368	624	4095
490	344064	798.669	617	4095
491	344064	764.673	627	4095
492	344064	763.195	622	4095
493	344064	765.099	625	4095
494	344064	765.142	630	4095
495	344064	769.762	632	4095
496	344064	687.333	519	4095
497	344064	687.817	520	4095
498	344064	687.026	519	4095
499	344064	686.690	515	4095
500	344064	690.454	517	4095
501	344064	462.687	356	2095
502	344064	461.994	362	2299
503	344064	462.849	364	2325
504	344064	462.725	360	2243
505	344064	462.488	362	2283
506	344064	379.147	302	1748
507	344064	378.757	306	1789
508	344064	378.920	305	1764
509	344064	378.228	305	1639
510	344064	378.026	304	1580
511	344064	341.360	282	1102
512	344064	341.219	280	1028
513	344064	340.697	279	1021
514	344064	340.258	283	1039
515	344064	340.163	274	1082
516	344064	339.808	278	1114
517	344064	339.342	277	1084
518	344064	339.060	278	1023
519	344064	344.927	282	999
520	344064	601.263	460	2598
521	344064	660.797	497	3121
522	344064	687.630	526	3104
523	344064	704.168	539	3116
524	344064	713.038	543	3577
525	344064	721.176	543	3467
526	344064	726.914	555	3589
527	344064	730.992	550	3874
528	344064	735.919	555	3384
529	344064	743.166	565	3563
530	344064	741.174	558	3558
531	344064	743.554	563	3431
532	344064	746.407	564	3984
533	344064	747.241	567	3817
534	344064	749.529	566	3872
535	344064	751.111	571	4095
536	344064	752.315	572	3553
537	344064	752.280	566	4002
538	344064	754.195	566	3848
539	344064	755.555	574	3573
540	344064	756.821	575	3643
541	344064	756.996	575	3565
542	344064	758.563	576	3421
543	344064	761.060	576	3552
544	344064	759.395	575	3673
545	344064	760.826	578	3864
546	344064	762.243	571	3992
547	344064	762.286	576	3562
548	344064	761.802	573	3714
549	344064	762.780	578	3521
550	344064	763.714	574	3821
551	344064	763.413	575	3666
552	344064	764.206	577	3959
553	344064	764.093	579	3876
554	344064	765.260	575	3887
555	344064	765.804	577	3853
556	344064	764.729	576	4031
557	344064	766.477	579	3546
558	344064	766.550	577	3998
559	344064	767.625	583	3950
560	344064	767.451	582	3683
561	344064	768.860	578	3957
562	344064	773.771	584	4028
563	344064	769.192	576	3745
564	344064	769.598	581	3907
565	344064	769.388	572	3857
566	344064	771.617	576	3849
567	344064	771.372	579	3732
568	344064	769.829	581	3684
569	344064	770.368	576	3832
570	344064	770.281	583	3824
571	344064	772.419	582	3763
572	344064	771.380	580	3961
573	344064	772.970	586	3746
574	344064	773.212	582	3666
575	344064	772.578	579	3725
576	344064	773.252	588	3811
577	344064	773.030	581	3965
578	344064	772.530	587	3980
579	344064	772.546	588	3802
580	344064	772.927	585	3611
581	344064	772.367	578	3429
582	344064	772.142	583	3435
583	344064	772.892	582	3889
584	344064	774.132	580	3747
585	344064	772.949	576	3518
586	344064	773.201	584	3590
587	344064	774.731	592	3366
588	344064	773.847	589	3633
589	344064	828.565	622	4095
590	344064	827.726	619	4095
591	344064	830.268	624	4095
592	344064	830.167	627	4095
593	344064	839.428	627	4095
594	344064	753.519	556	4095
595	344064	753.172	557	4095
596	344064	752.935	560	4095
597	344064	752.881	552	4095
598	344064	754.657	564	4095
599	344064	495.704	385	4095
600	344064	496.298	389	4095
601	344064	496.544	389	4095
602	344064	495.743	390	4095
603	344064	495.623	386	4095
604	344064	400.990	327	4095
605	344064	400.493	321	4095
606	344064	400.860	324	4095
607	344064	399.928	318	4095
608	344064	399.733	325	4095
609	344064	359.846	286	3640
610	344064	359.929	283	3739
611	344064	359.045	288	3763
612	344064	358.650	287	3925
613	344064	358.503	284	3934
614	344064	358.063	287	4009
615	344064	357.497	287	3661
616	344064	357.235	287	3903
617	344064	369.066	296	4095
618	344064	504.607	383	4095
619	344064	522.295	392	4095
620	344064	528.416	391	4095
621	344064	531.877	390	4095
622	344064	535.179	401	4095
623	344064	534.490	401	4095
624	344064	534.859	398	4095
625	344064	535.526	401	4095
626	344064	536.472	405	4095
627	344064	538.626	401	4095
628	344064	536.635	401	4095
629	344064	536.887	401	4095
630	344064	537.445	402	4095
631	344064	537.259	401	4095
632	344064	537.771	403	4095
633	344064	538.233	397	4095
634	344064	537.739	400	4095
635	344064	537.406	402	4095
636	344064	537.610	403	4095
637	344064	538.774	402	4095
638	344064	538.584	399	4095
639	344064	538.166	407	4095
640	344064	539.574	400	4095
641	344064	541.391	409	4095
642	344064	538.462	401	4095
643	344064	538.609	404	4095
644	344064	538.812	399	4095
645	344064	538.599	401	4095
646	344064	539.259	403	4095
647	344064	538.532	403	4095
648	344064	539.772	404	4095
649	344064	539.538	403	4095
650	344064	538.584	404	4095
651	344064	538.483	403	4095
652	344064	539.202	402	4095
653	344064	541.558	405	4095
654	344064	537.941	405	4095
655	344064	539.253	399	4095
656	344064	538.765	403	4095
657	344064	539.952	400	4095
658	344064	539.429	401	4095
659	344064	539.495	403	4095
660	344064	541.373	404	4095
661	344064	539.482	398	4095
662	344064	539.587	404	4095
663	344064	540.835	405	4095
664	344064	539.432	400	4095
665	344064	539.556	407	4095
666	344064	539.271	402	4095
667	344064	539.304	401	4095
668	344064	540.723	402	4095
669	344064	540.290	406	4095
670	344064	539.306	407	4095
671	344064	539.503	403	4095
672	344064	539.639	401	4095
673	344064	539.833	402	4095
674	344064	539.865	400	4095
675	344064	539.708	397	4095
676	344064	539.568	402	4095
677	344064	539.558	407	4095
678	344064	539.213	404	4095
679	344064	539.109	399	4095
680	344064	538.686	391	4095
681	344064	539.373	386	4095
682	344064	539.584	406	4095
683	344064	538.843	407	4095
684	344064	538.904	399	4095
685	344064	539.531	397	4095
686	344064	539.155	400	4095
687	344064	838.305	664	4095
688	344064	838.281	671	4095
689	344064	840.308	673	4095
690	344064	840.087	659	4095
691	344064	850.402	682	4095
692	344064	702.912	548	4095
693	344064	702.208	553	4095
694	344064	701.749	551	4095
695	344064	701.348	555	4095
696	344064	703.526	550	4095
697	344064	468.717	383	4095
698	344064	468.681	384	4095
699	344064	469.498	386	4095
700	344064	468.683	391	4095
701	344064	468.640	387	4095
702	344064	383.060	330	4095
703	344064	382.608	329	4095
704	344064	383.138	327	4095
705	344064	382.090	330	4095
706	344064	381.980	328	4095
707	344064	348.444	303	3370
708	344064	348.699	306	3152
709	344064	347.677	302	3542
710	344064	347.408	297	3165
711	344064	347.309	304	3221
712	344064	346.599	303	3392
713	344064	346.570	304	3395
714	344064	346.018	303	3324
715	344064	362.653	314	3809
716	344064	484.963	395	4095
717	344064	501.167	410	4095
718	344064	506.832	409	4095
719	344064	510.053	411	4095
720	344064	512.237	414	4095
721	344064	512.892	417	4095
722	344064	513.189	413	4095
723	344064	513.882	418	4095
724	344064	514.733	416	4095
725	344064	516.243	420	4095
726	344064	514.882	418	4095
727	344064	515.188	412	4095
728	344064	515.798	421	4095
729	344064	515.522	423	4095
730	344064	515.780	417	4095
731	344064	516.094	419	4095
732	344064	516.143	417	4095
733	344064	515.291	415	4095
734	344064	515.690	415	4095
735	344064	516.613	416	4095
736	344064	516.556	420	4095
737	344064	516.831	418	4095
738	344064	517.035	418	4095
739	344064	518.333	423	4095
740	344064	516.752	422	4095
741	344064	516.669	415	4095
742	344064	516.923	404	4095
743	344064	516.584	419	4095
744	344064	516.628	425	4095
745	344064	517.357	423	4095
746	344064	518.475	405	4095
747	344064	516.802	415	4095
748	344064	516.093	412	4095
749	344064	516.445	399	4095
750	344064	516.912	415	4095
751	344064	519.048	421	4095
752	344064	516.286	421	4095
753	344064	517.026	424	4095
754	344064	516.608	417	4095
755	344064	517.683	419	4095
756	344064	517.318	412	4095
757	344064	517.702	421	4095
758	344064	518.914	421	4095
759	344064	517.641	419	4095
760	344064	517.487	426	4095
761	344064	517.721	417	4095
762	344064	517.324	414	4095
763	344064	517.325	414	4095
764	344064	517.791	412	4095
765	344064	517.227	414	4095
766	344064	521.228	420	4095
767	344064	517.518	412	4095
768	344064	517.181	422	4095
769	344064	517.354	418	4095
770	344064	517.560	412	4095
771	344064	517.640	422	4095
772	344064	517.944	424	4095
773	344064	517.840	411	4095
774	344064	518.043	422	4095
775	344064	517.386	416	4095
776	344064	517.385	418	4095
777	344064	517.027	421	4095
778	344064	516.705	421	4095
779	344064	517.412	420	4095
780	344064	517.261	419	4095
781	344064	517.279	422	4095
782	344064	516.924	416	4095
783	344064	517.416	420	4095
784	344064	517.189	422	4095
785	344064	810.084	505	4095
786	344064	810.117	496	4095
787	344064	811.399	487	4095
788	344064	812.078	493	4095
789	344064	819.142	500	4095
790	344064	697.705	492	4095
791	344064	699.240	501	4095
792	344064	696.922	500	4095
793	344064	696.777	500	4095
794	344064	697.856	500	4095
795	344064	467.569	363	4095
796	344064	467.559	366	4095
797	344064	468.000	361	4095
798	344064	467.894	364	4095
799	344064	467.463	364	4095
800	344064	384.008	310	4095
801	344064	383.385	303	4095
802	344064	383.780	306	4095
803	344064	382.908	310	4095
804	344064	382.992	310	4095
805	344064	345.720	288	4095
806	344064	346.012	287	4095
807	344064	345.028	285	4095
808	344064	344.812	285	4095
809	344064	344.688	282	4095
810	344064	344.460	279	4095
811	344064	344.097	285	4095
812	344064	343.630	283	4095
813	344064	365.896	303	4095
814	344064	475.252	366	4095
815	344064	491.077	370	4095
816	344064	496.072	373	4095
817	344064	498.976	377	4095
818	344064	501.246	379	4095
819	344064	501.792	380	4095
820	344064	502.799	381	4095
821	344064	502.872	371	4095
822	344064	504.554	379	4095
823	344064	504.610	382	4095
824	344064	504.280	382	4095
825	344064	503.682	381	4095
826	344064	504.474	375	4095
827	344064	506.196	383	4095
828	344064	504.626	384	4095
829	344064	504.804	379	4095
830	344064	504.835	379	4095
831	344064	504.526	378	4095
832	344064	504.454	377	4095
833	344064	505.028	380	4095
834	344064	505.165	381	4095
835	344064	505.613	379	4095
836	344064	505.560	378	4095
837	344064	506.499	378	4095
838	344064	504.998	379	4095
839	344064	505.006	376	4095
840	344064	505.115	376	4095
841	344064	505.901	382	4095
842	344064	505.059	375	4095
843	344064	505.489	379	4095
844	344064	506.593	380	4095
845	344064	505.357	382	4095
846	344064	504.996	376	4095
847	344064	506.089	380	4095
848	344064	505.336	380	4095
849	344064	506.663	374	4095
850	344064	505.077	383	4095
851	344064	505.423	383	4095
852	344064	505.175	380	4095
853	344064	505.763	384	4095
854	344064	505.650	376	4095
855	344064	506.226	381	4095
856	344064	507.408	384	4095
857	344064	506.081	381	4095
858	344064	505.793	381	4095
859	344064	505.659	380	4095
860	344064	505.612	378	4095
861	344064	505.538	377	4095
862	344064	506.021	378	4095
863	344064	505.653	385	4095
864	344064	508.450	381	4095
865	344064	505.998	380	4095
866	344064	505.654	384	4095
867	344064	505.572	381	4095
868	344064	505.761	383	4095
869	344064	505.984	379	4095
870	344064	507.601	384	4095
871	344064	506.274	383	4095
872	344064	506.391	377	4095
873	344064	505.725	378	4095
874	344064	506.005	382	4095
875	344064	505.256	377	4095
876	344064	505.269	372	4095
877	344064	506.186	379	4095
878	344064	506.327	375	4095
879	344064	506.134	378	4095
880	344064	505.123	383	4095
881	344064	505.811	379	4095
882	344064	505.697	384	4095
883	344064	806.777	553	4095
884	344064	806.921	555	4095
885	344064	808.559	561	4095
886	344064	810.136	564	4095
887	344064	814.679	571	4095
888	344064	679.444	484	4095
889	344064	680.228	475	4095
890	344064	678.610	481	4095
891	344064	678.128	473	4095
892	344064	679.385	478	4095
893	344064	457.974	347	4095
894	344064	457.697	344	4095
895	344064	458.381	343	4095
896	344064	458.021	346	4095
897	344064	457.790	341	4095
898	344064	377.332	296	3781
899	344064	376.668	298	3976
900	344064	376.923	299	3931
901	344064	376.241	299	3764
902	344064	377.044	294	3521
903	344064	340.832	274	2908
904	344064	340.856	273	3117
905	344064	340.456	273	3223
906	344064	340.096	277	3215
907	344064	339.934	275	3100
908	344064	339.801	276	2652
909	344064	339.268	273	3047
910	344064	339.042	271	3011
911	344064	370.959	291	3864
912	344064	469.853	347	4095
913	344064	483.733	353	4095
914	344064	488.030	358	4095
915	344064	490.796	359	4095
916	344064	492.988	361	4095
917	344064	493.066	359	4095
918	344064	493.668	358	4095
919	344064	493.933	357	4095
920	344064	496.132	356	4095
921	344064	495.475	363	4095
922	344064	494.734	363	4095
923	344064	494.946	365	4095
924	344064	495.796	361	4095
925	344064	498.341	360	4095
926	344064	495.668	359	4095
927	344064	496.002	362	4095
928	344064	495.820	363	4095
929	344064	496.202	361	4095
930	344064	495.522	364	4095
931	344064	496.155	356	4095
932	344064	497.076	363	4095
933	344064	496.892	363	4095
934	344064	496.363	362	4095
935	344064	497.089	364	4095
936	344064	496.365	360	4095
937	344064	496.276	361	4095
938	344064	496.484	359	4095
939	344064	496.600	360	4095
940	344064	496.210	362	4095
941	344064	496.229	356	4095
942	344064	497.327	357	4095
943	344064	497.217	360	4095
944	344064	496.384	361	4095
945	344064	496.409	359	4095
946	344064	496.041	363	4095
947	344064	497.311	363	4095
948	344064	495.980	350	4095
949	344064	496.265	364	4095
950	344064	496.122	363	4095
951	344064	496.727	359	4095
952	344064	496.360	362	4095
953	344064	496.878	360	4095
954	344064	497.615	358	4095
955	344064	497.122	364	4095
956	344064	496.513	359	4095
957	344064	496.820	363	4095
958	344064	496.483	358	4095
959	344064	496.731	362	4095
960	344064	496.794	358	4095
961	344064	496.336	367	4095
962	344064	498.155	358	4095
963	344064	496.811	361	4095
964	344064	496.782	361	4095
965	344064	497.032	367	4095
966	344064	496.651	357	4095
967	344064	498.853	360	4095
968	344064	497.665	359	4095
969	344064	496.981	360	4095
970	344064	497.046	362	4095
971	344064	497.505	363	4095
972	344064	496.686	362	4095
973	344064	496.216	360	4095
974	344064	496.204	361	4095
975	344064	496.995	359	4095
976	344064	496.659	361	4095
977	344064	496.909	365	4095
978	344064	497.573	361	4095
979	344064	496.374	362	4095
980	344064	496.194	361	4095
981	344064	862.046	615	4095
982	344064	862.598	621	4095
983	344064	865.062	630	4095
984	344064	865.657	635	4095
985	344064	869.695	621	4095
986	344064	701.607	509	4095
987	344064	702.366	511	4095
988	344064	700.873	508	4095
989	344064	700.486	512	4095
990	344064	701.309	513	4095
991	344064	467.145	361	3869
992	344064	467.521	368	3601
993	344064	467.579	367	3521
994	344064	467.365	357	3402
995	344064	467.901	367	3271
996	344064	382.275	308	2667
997	344064	381.617	306	2528
998	344064	381.831	307	2369
999	344064	381.209	311	2313
