 	Area	Mean	Min	Max
522	344064	595.275	456	4095
523	344064	619.739	477	4095
524	344064	636.979	485	4095
525	344064	649.991	494	4095
526	344064	660.874	502	4095
527	344064	668.139	506	4095
528	344064	675.539	513	4095
529	344064	681.742	519	4095
530	344064	687.280	520	4095
531	344064	691.584	524	4095
532	344064	695.531	527	4095
533	344064	699.542	529	4095
534	344064	702.087	528	4095
535	344064	704.203	534	4095
536	344064	708.141	533	4095
537	344064	713.910	535	4095
538	344064	710.228	536	4095
539	344064	713.456	543	4095
540	344064	715.450	534	4095
541	344064	716.344	544	4095
542	344064	718.393	542	4095
543	344064	720.860	546	4095
544	344064	726.314	543	4095
545	344064	723.149	552	4095
546	344064	724.086	547	4095
547	344064	727.135	549	4095
548	344064	726.501	547	4095
549	344064	728.254	543	4095
550	344064	728.495	551	4095
551	344064	729.688	544	4095
552	344064	730.987	549	4095
553	344064	730.698	553	4095
554	344064	731.296	552	4095
555	344064	732.769	545	4095
556	344064	732.235	550	4095
557	344064	732.943	552	4095
558	344064	733.684	557	4095
559	344064	733.633	556	4095
560	344064	734.077	551	4095
561	344064	734.188	554	4095
562	344064	733.752	553	4095
563	344064	734.536	551	4095
564	344064	734.874	553	4095
565	344064	736.318	557	4095
566	344064	736.737	549	4095
567	344064	735.037	554	4095
568	344064	736.694	556	4095
569	344064	736.779	555	4095
570	344064	737.465	557	4095
571	344064	735.538	558	4095
572	344064	737.642	553	4095
573	344064	738.860	552	4095
574	344064	739.125	558	4095
575	344064	738.418	556	4095
576	344064	741.935	554	4095
577	344064	737.991	553	4095
578	344064	738.310	554	4095
579	344064	739.737	555	4095
580	344064	739.497	549	4095
581	344064	741.225	552	4095
582	344064	739.733	555	4095
583	344064	741.551	559	4095
584	344064	740.857	559	4095
585	344064	740.988	560	4095
586	344064	745.781	563	4095
587	344064	741.283	560	4095
588	344064	742.669	558	4095
589	344064	849.892	599	4095
590	344064	849.170	590	4095
591	344064	849.706	585	4095
592	344064	852.162	593	4095
593	344064	851.960	592	4095
594	344064	682.826	488	4095
595	344064	682.118	479	4095
596	344064	681.949	480	4095
597	344064	681.361	482	4095
598	344064	681.822	480	4095
599	344064	475.978	359	4095
600	344064	473.992	363	4095
601	344064	472.764	355	4095
602	344064	472.466	362	4095
603	344064	471.736	362	4095
604	344064	389.685	308	4095
605	344064	388.869	310	4095
606	344064	388.515	310	4095
607	344064	387.873	308	4095
608	344064	387.377	307	4095
609	344064	354.603	295	3940
610	344064	354.044	290	3806
611	344064	353.641	290	3728
612	344064	353.462	292	3707
613	344064	353.498	294	3632
614	344064	352.783	286	4029
615	344064	352.418	291	3895
616	344064	352.025	290	3959
617	344064	396.403	315	4095
618	344064	458.110	351	4095
619	344064	483.539	369	4095
620	344064	495.459	373	4095
621	344064	502.987	378	4095
622	344064	507.681	383	4095
623	344064	511.085	387	4095
624	344064	513.886	383	4095
625	344064	515.623	390	4095
626	344064	517.287	387	4095
627	344064	518.672	387	4095
628	344064	520.258	388	4095
629	344064	521.360	384	4095
630	344064	522.035	395	4095
631	344064	522.964	390	4095
632	344064	523.746	393	4095
633	344064	523.871	383	4095
634	344064	525.144	386	4095
635	344064	527.298	393	4095
636	344064	524.606	391	4095
637	344064	525.557	393	4095
638	344064	525.949	392	4095
639	344064	525.590	393	4095
640	344064	526.280	389	4095
641	344064	527.007	394	4095
642	344064	529.439	395	4095
643	344064	527.170	392	4095
644	344064	527.373	396	4095
645	344064	528.433	394	4095
646	344064	527.740	392	4095
647	344064	528.226	392	4095
648	344064	528.288	395	4095
649	344064	528.472	391	4095
650	344064	528.874	398	4095
651	344064	528.503	397	4095
652	344064	528.066	396	4095
653	344064	529.087	395	4095
654	344064	528.044	398	4095
655	344064	528.176	391	4095
656	344064	528.079	398	4095
657	344064	527.567	393	4095
658	344064	527.470	395	4095
659	344064	527.407	396	4095
660	344064	527.411	396	4095
661	344064	527.078	394	4095
662	344064	526.925	392	4095
663	344064	527.064	394	4095
664	344064	527.104	394	4095
665	344064	526.572	390	4095
666	344064	526.872	397	4095
667	344064	526.541	395	4095
668	344064	526.719	396	4095
669	344064	526.154	388	4095
670	344064	526.544	393	4095
671	344064	528.336	389	4095
672	344064	526.877	392	4095
673	344064	526.439	390	4095
674	344064	527.477	393	4095
675	344064	525.720	395	4095
676	344064	527.983	391	4095
677	344064	526.724	395	4095
678	344064	526.036	388	4095
679	344064	527.115	393	4095
680	344064	526.425	394	4095
681	344064	526.619	394	4095
682	344064	526.436	391	4095
683	344064	526.299	393	4095
684	344064	528.407	395	4095
685	344064	526.530	388	4095
686	344064	526.386	392	4095
687	344064	800.856	645	4095
688	344064	800.524	642	4095
689	344064	801.558	645	4095
690	344064	803.483	649	4095
691	344064	803.351	652	4095
692	344064	658.954	531	4095
693	344064	658.439	527	4095
694	344064	657.987	526	4095
695	344064	657.778	528	4095
696	344064	658.074	524	4095
697	344064	451.315	379	3993
698	344064	450.611	379	3949
699	344064	449.858	376	3975
700	344064	449.474	379	3975
701	344064	449.001	380	3911
702	344064	371.264	320	2766
703	344064	370.917	320	2739
704	344064	370.684	319	2738
705	344064	370.202	317	2717
706	344064	369.989	316	2667
707	344064	339.209	293	3379
708	344064	338.654	288	3164
709	344064	338.273	290	3173
710	344064	338.155	289	3486
711	344064	338.035	292	3154
712	344064	337.718	294	2900
713	344064	337.174	293	2998
714	344064	336.914	293	2991
715	344064	408.884	345	4095
716	344064	458.170	384	4095
717	344064	472.988	396	4095
718	344064	479.920	396	4095
719	344064	484.211	405	4095
720	344064	486.947	407	4095
721	344064	489.585	409	4095
722	344064	491.187	407	4095
723	344064	492.212	413	4095
724	344064	493.307	413	4095
725	344064	494.436	409	4095
726	344064	495.373	412	4095
727	344064	496.180	411	4095
728	344064	496.442	405	4095
729	344064	497.593	413	4095
730	344064	497.724	415	4095
731	344064	497.639	417	4095
732	344064	498.793	415	4095
733	344064	501.130	418	4095
734	344064	498.129	411	4095
735	344064	498.970	414	4095
736	344064	499.303	418	4095
737	344064	499.086	418	4095
738	344064	499.946	417	4095
739	344064	499.916	417	4095
740	344064	502.800	421	4095
741	344064	500.133	415	4095
742	344064	499.990	420	4095
743	344064	500.792	417	4095
744	344064	501.216	413	4095
745	344064	500.873	416	4095
746	344064	500.616	415	4095
747	344064	501.025	415	4095
748	344064	500.987	420	4095
749	344064	500.958	419	4095
750	344064	500.716	417	4095
751	344064	501.074	416	4095
752	344064	500.493	420	4095
753	344064	500.468	414	4095
754	344064	500.295	419	4095
755	344064	500.090	417	4095
756	344064	499.885	415	4095
757	344064	499.967	418	4095
758	344064	499.881	414	4095
759	344064	499.625	416	4095
760	344064	499.310	403	4095
761	344064	499.728	419	4095
762	344064	500.256	415	4095
763	344064	499.778	417	4095
764	344064	499.077	418	4095
765	344064	498.754	413	4095
766	344064	499.269	415	4095
767	344064	498.472	416	4095
768	344064	498.920	415	4095
769	344064	500.881	416	4095
770	344064	498.705	416	4095
771	344064	498.709	412	4095
772	344064	499.123	415	4095
773	344064	498.406	414	4095
774	344064	500.873	418	4095
775	344064	499.104	420	4095
776	344064	498.122	415	4095
777	344064	499.027	412	4095
778	344064	498.424	413	4095
779	344064	499.006	412	4095
780	344064	498.571	414	4095
781	344064	498.409	412	4095
782	344064	499.882	418	4095
783	344064	498.736	415	4095
784	344064	498.555	417	4095
785	344064	818.048	498	4095
786	344064	817.583	501	4095
787	344064	818.957	498	4095
788	344064	821.179	508	4095
789	344064	822.816	514	4095
790	344064	679.526	416	4095
791	344064	679.321	428	4095
792	344064	679.137	426	4095
793	344064	679.085	432	4095
794	344064	679.400	429	4095
795	344064	456.335	320	4095
796	344064	455.953	321	4095
797	344064	455.137	319	4095
798	344064	455.893	322	4095
799	344064	454.866	316	4095
800	344064	374.766	280	2905
801	344064	374.539	281	2881
802	344064	374.389	285	2844
803	344064	374.470	283	2836
804	344064	373.899	283	2855
805	344064	342.120	285	4091
806	344064	341.678	282	3992
807	344064	341.363	285	4095
808	344064	341.291	286	3901
809	344064	341.164	285	3949
810	344064	341.309	281	3429
811	344064	340.814	282	3502
812	344064	340.647	279	3422
813	344064	447.092	339	4095
814	344064	480.208	355	4095
815	344064	489.144	367	4095
816	344064	493.718	369	4095
817	344064	496.982	368	4095
818	344064	498.816	366	4095
819	344064	500.446	367	4095
820	344064	501.700	366	4095
821	344064	502.426	373	4095
822	344064	503.200	374	4095
823	344064	504.073	374	4095
824	344064	505.057	370	4095
825	344064	505.391	372	4095
826	344064	505.510	371	4095
827	344064	506.272	375	4095
828	344064	506.657	374	4095
829	344064	506.457	370	4095
830	344064	507.446	375	4095
831	344064	509.172	371	4095
832	344064	506.804	378	4095
833	344064	507.293	372	4095
834	344064	507.707	370	4095
835	344064	507.428	375	4095
836	344064	510.384	372	4095
837	344064	508.118	371	4095
838	344064	510.311	377	4095
839	344064	508.134	377	4095
840	344064	508.434	371	4095
841	344064	508.722	378	4095
842	344064	509.389	375	4095
843	344064	509.021	369	4095
844	344064	510.414	377	4095
845	344064	509.240	375	4095
846	344064	509.480	378	4095
847	344064	508.719	376	4095
848	344064	508.588	375	4095
849	344064	508.912	374	4095
850	344064	508.320	375	4095
851	344064	508.168	373	4095
852	344064	508.249	374	4095
853	344064	507.804	373	4095
854	344064	507.761	374	4095
855	344064	507.796	372	4095
856	344064	507.661	372	4095
857	344064	507.246	372	4095
858	344064	506.981	379	4095
859	344064	507.673	371	4095
860	344064	507.445	371	4095
861	344064	506.753	375	4095
862	344064	506.844	368	4095
863	344064	506.731	371	4095
864	344064	506.625	377	4095
865	344064	506.098	375	4095
866	344064	506.355	367	4095
867	344064	508.484	371	4095
868	344064	506.168	371	4095
869	344064	506.290	375	4095
870	344064	506.636	374	4095
871	344064	507.028	370	4095
872	344064	508.089	369	4095
873	344064	506.414	372	4095
874	344064	505.680	373	4095
875	344064	506.254	369	4095
876	344064	505.758	374	4095
877	344064	506.341	377	4095
878	344064	506.152	369	4095
879	344064	505.864	365	4095
880	344064	508.340	369	4095
881	344064	506.127	374	4095
882	344064	505.876	372	4095
883	344064	795.575	619	4095
884	344064	792.138	616	4095
885	344064	792.961	616	4095
886	344064	794.078	615	4095
887	344064	795.075	618	4095
888	344064	667.756	519	4095
889	344064	667.185	519	4095
890	344064	666.814	515	4095
891	344064	666.856	521	4095
892	344064	667.240	514	4095
893	344064	447.597	364	4095
894	344064	447.313	360	4095
895	344064	446.854	366	4095
896	344064	447.066	366	4095
897	344064	446.557	363	4095
898	344064	368.503	305	3856
899	344064	368.283	311	3900
900	344064	368.127	307	3834
901	344064	368.547	305	3854
902	344064	367.695	306	3840
903	344064	336.781	284	3206
904	344064	336.314	284	3127
905	344064	336.392	285	3151
906	344064	336.163	284	3117
907	344064	335.994	285	3039
908	344064	335.487	287	3017
909	344064	335.275	286	3027
910	344064	335.076	284	2996
911	344064	450.511	370	4095
912	344064	474.955	383	4095
913	344064	482.225	387	4095
914	344064	486.121	397	4095
915	344064	488.610	392	4095
916	344064	490.228	391	4095
917	344064	491.271	392	4095
918	344064	494.109	393	4095
919	344064	493.601	399	4095
920	344064	494.065	397	4095
921	344064	494.455	400	4095
922	344064	495.009	392	4095
923	344064	495.592	399	4095
924	344064	495.867	398	4095
925	344064	496.344	402	4095
926	344064	496.660	401	4095
927	344064	496.416	397	4095
928	344064	497.301	396	4095
929	344064	498.670	400	4095
930	344064	497.957	403	4095
931	344064	497.348	397	4095
932	344064	497.747	402	4095
933	344064	497.326	401	4095
934	344064	499.456	398	4095
935	344064	497.861	400	4095
936	344064	499.376	398	4095
937	344064	498.461	399	4095
938	344064	498.619	397	4095
939	344064	498.327	402	4095
940	344064	498.652	402	4095
941	344064	498.654	397	4095
942	344064	499.246	401	4095
943	344064	498.829	396	4095
944	344064	498.731	401	4095
945	344064	498.265	401	4095
946	344064	498.042	398	4095
947	344064	498.578	404	4095
948	344064	497.911	403	4095
949	344064	497.541	404	4095
950	344064	499.077	400	4095
951	344064	497.563	396	4095
952	344064	497.384	401	4095
953	344064	497.358	401	4095
954	344064	497.747	405	4095
955	344064	496.731	394	4095
956	344064	496.465	396	4095
957	344064	496.863	395	4095
958	344064	496.876	399	4095
959	344064	496.175	401	4095
960	344064	496.183	402	4095
961	344064	495.657	399	4095
962	344064	496.054	395	4095
963	344064	496.688	401	4095
964	344064	495.735	391	4095
965	344064	497.590	401	4095
966	344064	495.933	393	4095
967	344064	495.801	399	4095
968	344064	495.977	396	4095
969	344064	496.988	401	4095
970	344064	496.886	400	4095
971	344064	495.714	401	4095
972	344064	495.087	395	4095
973	344064	495.874	395	4095
974	344064	495.126	398	4095
975	344064	495.591	394	4095
976	344064	495.471	394	4095
977	344064	495.280	400	4095
978	344064	496.928	401	4095
979	344064	495.623	399	4095
980	344064	495.582	393	4095
981	344064	843.709	680	4095
982	344064	839.597	678	4095
983	344064	841.015	681	4095
984	344064	842.838	677	4095
985	344064	845.149	686	4095
986	344064	715.559	584	4095
987	344064	714.653	578	4095
988	344064	715.592	582	4095
989	344064	713.952	576	4095
990	344064	714.563	574	4095
991	344064	472.219	397	4095
992	344064	471.927	398	4095
993	344064	471.560	388	4095
994	344064	471.517	394	4095
995	344064	470.920	396	4095
996	344064	384.398	324	4087
997	344064	384.082	324	4095
